left,right,match,prompt,completion,pred_ditto_new_wdc_small,pred_ditto_new_wdc_medium,pred_ditto_new_wdc_large
"brand: Hikvision 
title: DS-7208HQHI-K2-P Hikvision DVR 8 Channel PoC 4MP 
description: Hikvision DVR DS-7208HQHI-K2-P8 channel PoC 4MP. By 4 8 channel DVR from a Hikvision UK distributor. 
price: 0.00 
priceCurrency: GBP","title: Hikvision DS-7616NI-K2-16P | 16 Channel Network Video Recorder 
description: The Hikvision DS-7616NI-K2-16P is a 16 channel network video recorder with a wide array of features, including 16 PoE network interfaces, support for up to 4k (8MP) resolution recording and playback, H.264/H.264+/H.265 codecs, and a dual OS design for reliability and failover redundancy.This brand new NVR is designed to be cost-efficient, whilst still containing all of the benefits and features that are expected from Hikvision's latest generation of fantastic IP camera systems. It's perfect for those small security systems found in homes and shops.This NVR will accept any capacity hard drive (HDD) currently available. Any maximum capacity stated on the manufacturer’s documents is simply based upon the maximum HDD size that was available at the time of release/publication.The K Series NVRs also support Hikvision's Automatic Number Plate Recognition solutions and other features such as two-way audio.This NVR has a HDMI and VGA input to allow a monitor to be directly connecte
price: 270.00 
priceCurrency: GBP",False,"brand: Hikvision 
title: DS-7208HQHI-K2-P Hikvision DVR 8 Channel PoC 4MP 
description: Hikvision DVR DS-7208HQHI-K2-P8 channel PoC 4MP. By 4 8 channel DVR from a Hikvision UK distributor. 
price: 0.00 
priceCurrency: GBP

###

title: Hikvision DS-7616NI-K2-16P | 16 Channel Network Video Recorder 
description: The Hikvision DS-7616NI-K2-16P is a 16 channel network video recorder with a wide array of features, including 16 PoE network interfaces, support for up to 4k (8MP) resolution recording and playback, H.264/H.264+/H.265 codecs, and a dual OS design for reliability and failover redundancy.This brand new NVR is designed to be cost-efficient, whilst still containing all of the benefits and features that are expected from Hikvision's latest generation of fantastic IP camera systems. It's perfect for those small security systems found in homes and shops.This NVR will accept any capacity hard drive (HDD) currently available. Any maximum capacity stated on the manufacturer’s documents is simply based upon the maximum HDD size that was available at the time of release/publication.The K Series NVRs also support Hikvision's Automatic Number Plate Recognition solutions and other features such as two-way audio.This NVR has a HDMI and VGA input to allow a monitor to be directly connecte
price: 270.00 
priceCurrency: GBP

###

Same product?", no,False,False,False
"title: Refurb - Juniper Networks SFP+-10G-SR 
description: Juniper 10GB SFP+ 
price: 50 
priceCurrency: USD","title: Ubiquiti Networks UVC-G3-LED security camera accessory 
description: IR Range Extender, Ø80 x 26mm, 75g 
price: 139.26 
priceCurrency: EUR",False,"title: Refurb - Juniper Networks SFP+-10G-SR 
description: Juniper 10GB SFP+ 
price: 50 
priceCurrency: USD

###

title: Ubiquiti Networks UVC-G3-LED security camera accessory 
description: IR Range Extender, Ø80 x 26mm, 75g 
price: 139.26 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: JABRA EVOLVE 65 UC MONO c/w LINK 360 
description: 7% GST excluded. 
price: 255.68 
priceCurrency: SGD","title: Epson Cartuccia 79xl Magenta Originale per WF-5620 WF-5690 WF-4630 C13T79034010 
description: Epson Cartuccia 79xl Magenta Originale utilizzabile su: WorkForce Pro WF-4630DWF, WF4630DWF, WF-4640DTWF, WF4640DTWF, WF-5110DW, WF5110DW, WF-5190DW, WF5190DW, WF-5190DW BAM, WF5190DW BAM, WF-5620DWF, WF5620DWF, WF-5690DWF, WF5690DWF, WF-5690DWF BAM, WF5690DWF BAMcapacita': 2.000 stampeprodotto Originale Epsoncodice Epson : C13T79034010ean code : 8715946536002 
price: 31.90 
priceCurrency: EUR",False,"title: JABRA EVOLVE 65 UC MONO c/w LINK 360 
description: 7% GST excluded. 
price: 255.68 
priceCurrency: SGD

###

title: Epson Cartuccia 79xl Magenta Originale per WF-5620 WF-5690 WF-4630 C13T79034010 
description: Epson Cartuccia 79xl Magenta Originale utilizzabile su: WorkForce Pro WF-4630DWF, WF4630DWF, WF-4640DTWF, WF4640DTWF, WF-5110DW, WF5110DW, WF-5190DW, WF5190DW, WF-5190DW BAM, WF5190DW BAM, WF-5620DWF, WF5620DWF, WF-5690DWF, WF5690DWF, WF-5690DWF BAM, WF5690DWF BAMcapacita': 2.000 stampeprodotto Originale Epsoncodice Epson : C13T79034010ean code : 8715946536002 
price: 31.90 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Kingston Technology A400 SSD 240GB Serial ATA III 
description: Kingston Technology A400 SSD 240GB, 240 GB, Serial ATA III, 500 MB/s, 350 MB/s, PC/PC portatile, 6 Gbit/s 
price: 37,92 € 
priceCurrency: EUR","title: Pendrive 256 GB Kingston Technology 100 G3 256GB 3 
description: Kingston Technology DataTraveler 100 G3, 256 GB, USB tipo A, 
price: 46.59",False,"title: Kingston Technology A400 SSD 240GB Serial ATA III 
description: Kingston Technology A400 SSD 240GB, 240 GB, Serial ATA III, 500 MB/s, 350 MB/s, PC/PC portatile, 6 Gbit/s 
price: 37,92 € 
priceCurrency: EUR

###

title: Pendrive 256 GB Kingston Technology 100 G3 256GB 3 
description: Kingston Technology DataTraveler 100 G3, 256 GB, USB tipo A, 
price: 46.59

###

Same product?", no,False,False,False
"brand: Xerox 
title: Genuine Xerox 106R02757 Magenta Toner Cartridge (1,000 Pages) for Xerox Phaser 6020, Phaser 6022, WorkCentre 6025, WorkCentre 6027 Printers 
description: XeroxMagenta Toner Cartridge (1,000 Pages) in More DetailXerox Magenta Toner Cartridge (1,000 Pages) for Xerox Phaser 6020, Phaser 6022, WorkCentre 6025, WorkCentre 6027 Printers. The team at Xerox have developed the Magenta Toner Cartridge (1,000 pages) (106R02757) to ensure all your prints are to the same high standard, from the first to last. Incredibly simple to install and offering a vibrant, high clarity Magenta tone, the cartridge helps you get the most from your laser printer – whether you are printing at home or at the office.Offering an average yield of 1000 pages, the Magenta Toner Cartridge (1,000 pages) (106R02757) offers longer uninterrupted support than off-brand alternatives – easing one of the most common printing headaches. Suitable for all Phaser 6020,Phaser 6022,WorkCentre 6025,WorkCentre 6027 models, the cartridge offers consistent and continued support for all users and is fully guaranteed by Xerox.Helping to ensure that you receive the expected conve
price: 52.90 
priceCurrency: GBP","brand: SanDisk 
title: 120GB SanDisk SSD Plus 2.5” Sata III Internal Solid State Drive (SDSSDA-120G-G27) 
description: The SanDisk 120GB SSD Plus is the ideal solution to replace your computer's hard drive. With no moving parts, it has better longevity and speed.*Comes in retail packaging ready for resale.Model #: SDSSDA-120G-G27 
price: 23.20 
priceCurrency: USD",False,"brand: Xerox 
title: Genuine Xerox 106R02757 Magenta Toner Cartridge (1,000 Pages) for Xerox Phaser 6020, Phaser 6022, WorkCentre 6025, WorkCentre 6027 Printers 
description: XeroxMagenta Toner Cartridge (1,000 Pages) in More DetailXerox Magenta Toner Cartridge (1,000 Pages) for Xerox Phaser 6020, Phaser 6022, WorkCentre 6025, WorkCentre 6027 Printers. The team at Xerox have developed the Magenta Toner Cartridge (1,000 pages) (106R02757) to ensure all your prints are to the same high standard, from the first to last. Incredibly simple to install and offering a vibrant, high clarity Magenta tone, the cartridge helps you get the most from your laser printer – whether you are printing at home or at the office.Offering an average yield of 1000 pages, the Magenta Toner Cartridge (1,000 pages) (106R02757) offers longer uninterrupted support than off-brand alternatives – easing one of the most common printing headaches. Suitable for all Phaser 6020,Phaser 6022,WorkCentre 6025,WorkCentre 6027 models, the cartridge offers consistent and continued support for all users and is fully guaranteed by Xerox.Helping to ensure that you receive the expected conve
price: 52.90 
priceCurrency: GBP

###

brand: SanDisk 
title: 120GB SanDisk SSD Plus 2.5” Sata III Internal Solid State Drive (SDSSDA-120G-G27) 
description: The SanDisk 120GB SSD Plus is the ideal solution to replace your computer's hard drive. With no moving parts, it has better longevity and speed.*Comes in retail packaging ready for resale.Model #: SDSSDA-120G-G27 
price: 23.20 
priceCurrency: USD

###

Same product?", no,False,True,False
"brand: Garmin 
title: Garmin Venu 010-02173-12 Venu montre 
description: GPS Smartwatch with AMOLED screen 
price: 379.99 
priceCurrency: EUR","brand: Kyocera 
title: Kyocera FS 2100 Toner Kit 12.5K 
price: 100.76 
priceCurrency: GBP",False,"brand: Garmin 
title: Garmin Venu 010-02173-12 Venu montre 
description: GPS Smartwatch with AMOLED screen 
price: 379.99 
priceCurrency: EUR

###

brand: Kyocera 
title: Kyocera FS 2100 Toner Kit 12.5K 
price: 100.76 
priceCurrency: GBP

###

Same product?", no,False,False,False
"brand: Cooler Master 
title: Cooler Master MasterLiquid ML120R RGB 
description: 120 mm, 650 ~ 2000 RPM, 66.7 CFM, 2.34 mmH2O, 6 ~ 30 dBA, PWM 
price: 89.95 
priceCurrency: EUR","title: Corsair iCUE H115i RGB PRO XT Liquid CPU Cooler 
description: Corsair iCUE H115i RGB PRO XT Liquid CPU Cooler, 280mm Radiator, compatible with Intel Socket LGA: 2066, 2011-3, 2011, 1156, 1155, 1151, 1150 AMD Socket: AM4, AM3, AM2+, AM2, TR4, TRX40 
price: 225.00 
priceCurrency: AUD",False,"brand: Cooler Master 
title: Cooler Master MasterLiquid ML120R RGB 
description: 120 mm, 650 ~ 2000 RPM, 66.7 CFM, 2.34 mmH2O, 6 ~ 30 dBA, PWM 
price: 89.95 
priceCurrency: EUR

###

title: Corsair iCUE H115i RGB PRO XT Liquid CPU Cooler 
description: Corsair iCUE H115i RGB PRO XT Liquid CPU Cooler, 280mm Radiator, compatible with Intel Socket LGA: 2066, 2011-3, 2011, 1156, 1155, 1151, 1150 AMD Socket: AM4, AM3, AM2+, AM2, TR4, TRX40 
price: 225.00 
priceCurrency: AUD

###

Same product?", no,False,False,False
"brand: RAM Mounts 
title: RAM-201U-B - RAM Short Double Socket Arm for 1.5\ Balls (Overall Length: 3.5\)","title: RAM® Double Socket Arm C Ball B Length 
description: C Size 1.5 Rubber BallCapacity: up to 1.8 kgPowder Coated Marine Grade Aluminum 
price: 28 
priceCurrency: EUR",True,"brand: RAM Mounts 
title: RAM-201U-B - RAM Short Double Socket Arm for 1.5\ Balls (Overall Length: 3.5\)

###

title: RAM® Double Socket Arm C Ball B Length 
description: C Size 1.5 Rubber BallCapacity: up to 1.8 kgPowder Coated Marine Grade Aluminum 
price: 28 
priceCurrency: EUR

###

Same product?", yes,False,False,False
"brand: RAM MOUNTS 
title: RAM Triple 1\ Ball Adapter - RAM-B-289U 
description: Specs & Features Videos Compatible WithMaterial:Powder Coated Marine Grade AluminumBall Size:1\ Rubber Ball \B\ SizeNote:The \U\ in the part number reflects product packaged in poly bag.Weight:0.2 lbs.RAM Triple 1\ Ball BaseRAM® Mounts: Ball Sizes & Weight CapacitiesCompatible Arms and MountsRAM 1\ Ball Medium Length Double Socket Arm with 2.5\ Round Base that contains the AMPs Hole Pattern - RAM-B-103URAM Medium Double Socket Arm, Long Double Socket Arm & Double Ball Adapter for B Size 1\ Balls - RAM-B-201-201U-CRAM Short Double Socket Arm for B Size 1\ Balls - RAM-B-201U-ARAM Long Length Double Socket Arm with Retention Arm for B Size 1\ Balls - RAM-B-201U-C-ALA1RAM 18\ Long Extension Pole with (2 qty) 1\ Single Open Sockets - RAP-BB-201-18URAM 1\ Ball Short Length Double Socket Arm with Diamond Base - RAM-B-103-A-238URAM Short Double Socket Arm with Retention Knob for B Size 1\ Balls - RAM-B-201-A-ALA1-KRURAM Double Socket Arm with Retention Knob for B Size 1\ Balls - R
price: 37.99 
priceCurrency: USD","title: Toner Brother - Giallo - originale - cartuccia toner tn135y 
description: TONER GIALLO 4.000 PAG X MFC9840CDW-MFC9440CN-DCP9040CN-DCP9045CDN-HL4040CN-HL4050CDN-HL4070CDN 
price: 1.5698E2 
priceCurrency: EUR",False,"brand: RAM MOUNTS 
title: RAM Triple 1\ Ball Adapter - RAM-B-289U 
description: Specs & Features Videos Compatible WithMaterial:Powder Coated Marine Grade AluminumBall Size:1\ Rubber Ball \B\ SizeNote:The \U\ in the part number reflects product packaged in poly bag.Weight:0.2 lbs.RAM Triple 1\ Ball BaseRAM® Mounts: Ball Sizes & Weight CapacitiesCompatible Arms and MountsRAM 1\ Ball Medium Length Double Socket Arm with 2.5\ Round Base that contains the AMPs Hole Pattern - RAM-B-103URAM Medium Double Socket Arm, Long Double Socket Arm & Double Ball Adapter for B Size 1\ Balls - RAM-B-201-201U-CRAM Short Double Socket Arm for B Size 1\ Balls - RAM-B-201U-ARAM Long Length Double Socket Arm with Retention Arm for B Size 1\ Balls - RAM-B-201U-C-ALA1RAM 18\ Long Extension Pole with (2 qty) 1\ Single Open Sockets - RAP-BB-201-18URAM 1\ Ball Short Length Double Socket Arm with Diamond Base - RAM-B-103-A-238URAM Short Double Socket Arm with Retention Knob for B Size 1\ Balls - RAM-B-201-A-ALA1-KRURAM Double Socket Arm with Retention Knob for B Size 1\ Balls - R
price: 37.99 
priceCurrency: USD

###

title: Toner Brother - Giallo - originale - cartuccia toner tn135y 
description: TONER GIALLO 4.000 PAG X MFC9840CDW-MFC9440CN-DCP9040CN-DCP9045CDN-HL4040CN-HL4050CDN-HL4070CDN 
price: 1.5698E2 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Cartridge CANON PGI-570PGBK Black 0372C001 
price: 13.88 
priceCurrency: EUR","title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR",False,"title: Cartridge CANON PGI-570PGBK Black 0372C001 
price: 13.88 
priceCurrency: EUR

###

title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: PGI-9G Original Canon Green Ink Cartridge 
description: PGI-9G Original Canon Green Ink Cartridge 
price: 15.88 
priceCurrency: GBP","title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR",True,"title: PGI-9G Original Canon Green Ink Cartridge 
description: PGI-9G Original Canon Green Ink Cartridge 
price: 15.88 
priceCurrency: GBP

###

title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR

###

Same product?", yes,True,True,True
"brand: Maxxis 
title: Maxxis High Roller II 27.5x2.3 DC/EXO/TR Tire 
description: An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs. 
price: $52.00 
priceCurrency: USD","brand: Focus Bikes 
title: HIGH ROLLER II27.5x2.50 WT AR 3CT/EXO/TR 
price: 189999.0 
priceCurrency: COP",False,"brand: Maxxis 
title: Maxxis High Roller II 27.5x2.3 DC/EXO/TR Tire 
description: An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs. 
price: $52.00 
priceCurrency: USD

###

brand: Focus Bikes 
title: HIGH ROLLER II27.5x2.50 WT AR 3CT/EXO/TR 
price: 189999.0 
priceCurrency: COP

###

Same product?", no,True,True,True
"title: RAM Long Double Socket Arm for 1\ Balls 
description: Looking to add a bit more flexibility to your favorite RAM Mount base and case/cradle combination? Need just a little more length, height, and/or versatility in order to optimize the accessibility of your go-to electronic gadget? If either situation applies to you, the RAM Long Double Socket Arm for 1\ Balls is the low-cost, low-hassle solution you've been looking for.Fabricated from powder-coated marine grade aluminum, this user-friendly articulating arm boasts a pair of 1\ ball sockets - one at each end - that perfectly integrate with numerous mounts and cases/cradles (sold separately) in the RAM Mount lineup. Each joint is independently adjustable for maximum versatility, although the unit employs a single control knob for the sake of simplicity. To use, just loosen the knob, connect the appropriate base and cradle/case, position as desired, and re-tighten the knob. Overall length is 6\, and socket-to-socket distance measures 5 1/4\. Weighs just 0.53 lbs. An immensely a
price: 18.99 
priceCurrency: USD","title: Hikvision DS-1273ZJ-140 Wall Mount Bracket 
description: DS-1273ZJ-140 Wall Mount BracketColour: Hikvision WhiteMaterial: Aluminum AlloyDimensions: Ø 140 mm x 183.5 mm x 231.5mm (5.51\ x 7.22\ x 9.11\)Weight: 907 g (2.0 lb.)Outdoor use with waterproof design (or indoor)Cable entry & space to hide all connectionsFixing kit included - heavy duty bolts, screws & rubber gasket Warranty: 2 Year Warranty Included",False,"title: RAM Long Double Socket Arm for 1\ Balls 
description: Looking to add a bit more flexibility to your favorite RAM Mount base and case/cradle combination? Need just a little more length, height, and/or versatility in order to optimize the accessibility of your go-to electronic gadget? If either situation applies to you, the RAM Long Double Socket Arm for 1\ Balls is the low-cost, low-hassle solution you've been looking for.Fabricated from powder-coated marine grade aluminum, this user-friendly articulating arm boasts a pair of 1\ ball sockets - one at each end - that perfectly integrate with numerous mounts and cases/cradles (sold separately) in the RAM Mount lineup. Each joint is independently adjustable for maximum versatility, although the unit employs a single control knob for the sake of simplicity. To use, just loosen the knob, connect the appropriate base and cradle/case, position as desired, and re-tighten the knob. Overall length is 6\, and socket-to-socket distance measures 5 1/4\. Weighs just 0.53 lbs. An immensely a
price: 18.99 
priceCurrency: USD

###

title: Hikvision DS-1273ZJ-140 Wall Mount Bracket 
description: DS-1273ZJ-140 Wall Mount BracketColour: Hikvision WhiteMaterial: Aluminum AlloyDimensions: Ø 140 mm x 183.5 mm x 231.5mm (5.51\ x 7.22\ x 9.11\)Weight: 907 g (2.0 lb.)Outdoor use with waterproof design (or indoor)Cable entry & space to hide all connectionsFixing kit included - heavy duty bolts, screws & rubber gasket Warranty: 2 Year Warranty Included

###

Same product?", no,False,False,False
